ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
AVB,AVB,Common Stock,AvalonBay Communities Inc,"AvalonBay Communities, Inc. (AVB) is a leading publicly traded real estate investment trust (REIT) specializing in the development, redevelopment, acquisition, and management of high-quality apartment communities across the United States. With a portfolio that emphasizes urban and suburban areas, AvalonBay focuses on sustainable growth and tenant satisfaction, leveraging its extensive market knowledge and operational expertise. The company is committed to enhancing shareholder value through disciplined capital allocation and strategic partnerships, positioning itself as a key player in the multifamily housing sector amidst evolving market dynamics.",915912,NYSE,USD,USA,REAL ESTATE,REIT - RESIDENTIAL,"4040 WILSON BOULEVARD, SUITE 1000, ARLINGTON, VA, UNITED STATES, 22203-2120",https://www.avalonbay.com,December,2025-06-30,26295296000,1841537000.0,22.69,6.97,84.02,6.9,0.0374,8.14,21.26,0.384,0.305,0.0281,0.0971,3020968000,1918026000,8.14,0.056,0.044,217.43,4,4,16,0,0,22.69,35.71,8.7,2.265,12.01,15.72,0.865,231.37,177.24,190.91,204.82,142383000,141411000,0.358,95.313,2025-10-15,2025-09-30
AVY,AVY,Common Stock,Avery Dennison Corp,"Avery Dennison Corporation (AVY) is a leading global manufacturer and distributor of pressure-sensitive adhesive materials, including self-adhesive labels, apparel branding tags, RFID inlays, and specialized medical products. Headquartered in Glendale, California, the company serves diverse industries across the globe, leveraging innovation to enhance its product offerings and meet evolving customer needs. With a commitment to sustainability and operational excellence, Avery Dennison is well-positioned to capture growth opportunities in the dynamic packaging and labeling markets.",8818,NYSE,USD,USA,CONSUMER CYCLICAL,PACKAGING & CONTAINERS,"8080 NORTON PARKWAY, MENTOR, OH, UNITED STATES, 44060",https://www.averydennison.com,December,2025-06-30,12373339000,1428800000.0,17.68,1.764,28.21,3.58,0.0226,8.91,109.91,0.0814,0.129,0.085,0.317,8737900000,2496400000,8.91,0.106,-0.007,189.67,1,5,7,0,0,17.68,14.99,1.416,5.76,1.833,11.42,0.953,217.77,155.31,167.73,176.77,77982000,77263000,5.384,96.856,2025-09-17,2025-09-03
AXON,AXON,Common Stock,Axon Enterprise Inc.,"Axon Enterprise, Inc. is a leader in public safety technology, specializing in the development and manufacturing of advanced conducted energy weapons, notably under the TASER brand. The company is headquartered in Scottsdale, Arizona, and extends its offerings beyond traditional law enforcement tools to comprehensive solutions that include body cameras, digital evidence management systems, and artificial intelligence software. With a commitment to enhancing officer safety and public transparency, Axon is positioned to address the evolving needs of law enforcement agencies worldwide.",1069183,NASDAQ,USD,USA,INDUSTRIALS,AEROSPACE & DEFENSE,"17800 NORTH 85TH STREET, SCOTTSDALE, AZ, UNITED STATES, 85255",https://www.axon.com,December,2025-06-30,55738151000,86806000.0,175.31,2.86,34.81,,,4.05,31.16,0.136,0.0003,0.0025,0.14,2391590000,1448782000,4.05,-0.17,0.328,888.93,7,9,2,0,0,175.31,84.75,23.31,20.7,23.58,165.4,1.415,885.91,422.38,754.83,676.95,78504000,74827000,4.188,83.455,,
BKR,BKR,Common Stock,Baker Hughes Co,"Baker Hughes Company (BKR) is a leading American industrial service firm and a prominent player in the global oil field services sector. With its headquarters in Houston, Texas, the company specializes in delivering innovative technologies and state-of-the-art services for the oil and gas industry, including drilling, formation evaluation, completion, production, and reservoir consulting. Baker Hughes is committed to advancing the energy transition by leveraging its expertise in both traditional and sustainable energy solutions, positioning itself as a key partner in the evolving energy landscape.",1701605,NASDAQ,USD,USA,ENERGY,OIL & GAS EQUIPMENT & SERVICES,"575 NORTH DAIRY ASHFORD ROAD, HOUSTON, TX, UNITED STATES, 77079-1121",https://www.bakerhughes.com,December,2025-06-30,44847641000,4675000000.0,14.87,5.22,17.96,0.88,0.0195,3.06,27.87,0.11,0.128,0.0585,0.184,27609000000,5915000000,3.06,0.223,-0.032,51.81,4,12,6,1,0,14.87,17.21,1.624,2.696,1.835,10.8,0.98,50.93,33.21,45.94,42.37,985879000,983592000,0.131,101.295,2025-08-15,2025-08-05
BBY,BBY,Common Stock,Best Buy Co. Inc,"Best Buy Co., Inc. is a leading American multinational consumer electronics retailer, strategically headquartered in Richfield, Minnesota. With a diverse product range that includes electronics, appliances, and technology services, Best Buy not only serves as a retail powerhouse but also emphasizes customer experience through personalized services and innovative solutions. The company operates both physical stores and a robust online platform, positioning itself as a pivotal player in the evolving retail landscape. Best Buy continues to adapt to changing consumer preferences while maintaining strong financial performance, making it an attractive prospect for institutional investors seeking exposure in the technology retail sector.",764478,NYSE,USD,USA,CONSUMER CYCLICAL,SPECIALTY RETAIL,"7601 PENN AVENUE SOUTH, RICHFIELD, MN, UNITED STATES, 55423",https://bestbuy.com,January,2025-07-31,16272342000,2575000000.0,21.34,1.049,12.91,3.78,0.0537,3.63,195.25,0.0187,0.0387,0.0698,0.267,41598001000,9378000000,3.63,-0.351,0.016,80.1,2,8,16,0,1,21.34,11.43,0.391,5.93,0.45,9.57,1.243,94.94,53.55,73.76,74.33,210101000,193428000,7.532,88.808,2025-10-09,2025-09-18
TECH,TECH,Common Stock,Bio-Techne Corp,"Bio-Techne Corporation (Ticker: TECH) is a leading global provider of high-quality life science reagents, instruments, and services, catering to both clinical diagnostics and research sectors. Headquartered in Minneapolis, Minnesota, the company leverages innovative technologies to support advancements in areas such as genomics, proteomics, and cellular analysis. Bio-Techne serves a diverse clientele, including academic institutions, pharmaceutical companies, and clinical laboratories, establishing itself as a key player in enhancing scientific research and diagnostics worldwide.",842023,NASDAQ,USD,USA,HEALTHCARE,BIOTECHNOLOGY,"614 MCKINLEY PLACE N.E., MINNEAPOLIS, MN, UNITED STATES, 55413",https://www.bio-techne.com,June,2025-06-30,9287114000,331142000.0,129.67,0.832,12.38,0.32,0.0055,0.46,7.74,0.0602,0.363,0.063,0.0368,1219635000,811117000,0.46,-0.548,0.036,66.67,1,11,3,0,0,129.67,30.4,7.61,5.04,8.16,45.87,1.479,80.37,45.87,54.57,57.59,155693000,153708000,0.264,103.648,2025-08-29,2025-08-18
BIIB,BIIB,Common Stock,Biogen Inc,"Biogen Inc. is a leading American biotechnology company headquartered in Cambridge, Massachusetts, focused on discovering, developing, and delivering innovative therapies for neurological diseases. With a strong pipeline of highly specialized products, Biogen addresses critical conditions such as multiple sclerosis, Alzheimer's disease, and spinal muscular atrophy. The company is committed to advancing scientific research and improving patient outcomes through its robust portfolio and collaborations with healthcare stakeholders worldwide. Biogen's dedication to innovation and patient care positions it as a prominent player in the biotechnology sector.",875045,NASDAQ,USD,USA,HEALTHCARE,DRUG MANUFACTURERS - GENERAL,"225 BINNEY STREET, CAMBRIDGE, MA, UNITED STATES, 02142",https://www.biogen.com,December,2025-06-30,21213665000,3222400000.0,13.85,6.24,120.29,,,10.45,68.45,0.153,0.346,0.0562,0.0913,9997000000,7627500000,10.45,0.083,0.073,171.72,3,13,19,0,0,13.85,9.69,2.122,1.291,2.661,9.52,0.125,192.16,110.04,140.21,135.4,146615000,146225000,0.149,92.776,,
BLK,BLK,Common Stock,BlackRock Inc,"BlackRock, Inc. is a leading global investment management corporation headquartered in New York City, renowned for its extensive expertise in portfolio management and investment advisory services. With a diverse range of offerings that include equities, fixed income, and alternative investments, BlackRock serves institutional and retail clients worldwide, managing trillions of dollars in assets. As the world's largest asset manager, the company leverages cutting-edge technology and data analytics through its Aladdin platform to enhance investment decision-making and risk management. BlackRock is also committed to sustainable investing, actively integrating environmental, social, and governance (ESG) factors into its investment processes.",2012383,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"50 HUDSON YARDS, NEW YORK, NY, UNITED STATES, 10001",https://www.blackrock.com,December,2025-06-30,178874188000,8566000000.0,27.94,2.145,317.55,20.62,0.0182,41.35,140.78,0.297,0.342,0.0361,0.139,21572999000,10575000000,41.35,0.02,0.129,1257.56,4,9,3,0,0,27.94,22.03,8.29,3.657,8.47,18.72,1.462,1209.82,766.05,1135.33,1023.07,154853000,143698000,1.988,83.166,2025-09-23,2025-09-05
BX,BX,Common Stock,Blackstone Group Inc,"Blackstone Group Inc. (BX) is a leading global alternative asset management firm, renowned for its extensive expertise in private equity, real estate, credit, and hedge fund solutions. Headquartered in New York City, with a strategic presence across Asia, Europe, and North America, Blackstone manages a diverse portfolio of assets across various sectors and geographies. With a robust track record of delivering strong returns and a disciplined investment approach, the firm serves a diverse client base, including governments, pension funds, and wealthy individuals, positioning itself as a trusted leader in the alternative investment landscape.",1393818,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"345 PARK AVENUE, NEW YORK, NY, UNITED STATES, 10154",https://www.blackstone.com,December,2025-06-30,194248622000,,42.75,1.617,10.67,4.26,0.0277,3.7,17.48,0.212,0.527,0.133,0.288,13505742000,13505742000,3.7,0.691,0.425,180.26,2,7,12,0,0,42.75,25.51,14.38,15.57,12.35,-,1.765,196.67,114.16,172.25,157.82,737092000,734713000,0.94,70.525,2025-08-11,2025-08-04
XYZ,XYZ,Common Stock,"Block, Inc","Block, Inc. is a leading financial technology company that develops an integrated ecosystem of commerce and financial products and services aimed at simplifying transactions for businesses and consumers globally. Headquartered in Oakland, California, Block focuses on empowering businesses through innovative payment solutions, cryptocurrency services, and data analytics, allowing them to thrive in the evolving digital economy. With a commitment to fostering financial inclusion, Block continues to enhance its platform to meet the diverse needs of its users in multiple markets.",1512673,NYSE,USD,USA,TECHNOLOGY,SOFTWARE - INFRASTRUCTURE,"1955 BROADWAY, OAKLAND, CA, UNITED STATES, 94612",https://www.block.xyz,December,2025-06-30,45730988000,1586128000.0,16.03,1.377,36.31,,,4.68,38.66,0.124,0.0818,0.0216,0.142,23834616000,9449042000,4.68,1.811,-0.016,87.92,6,23,11,3,1,16.03,20.66,1.919,2.113,1.73,17.08,2.715,99.26,44.27,76.13,70.08,549574000,543578000,1.196,76.769,,
BK,BK,Common Stock,The Bank of New York Mellon Corporation,"The Bank of New York Mellon Corporation (BK) is a leading global investments company, providing a comprehensive suite of investment management, investment services, and wealth management solutions to institutional and individual clients. With a rich history dating back to its founding in 1784, BNY Mellon leverages its extensive expertise and innovative technology to effectively manage and safeguard clients' assets totaling over $45 trillion. Headquartered in New York City, the firm operates in more than 35 countries, positioning itself at the forefront of the financial services industry to meet the evolving needs of its diverse client base.",1390777,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - DIVERSIFIED,"240 GREENWICH STREET, NEW YORK, NY, UNITED STATES, 10286",https://www.bny.com,December,2025-06-30,74967106000,,16.25,1.098,54.76,1.88,0.018,6.54,26.56,0.258,0.369,0.0109,0.117,19271000000,19271000000,6.54,0.27,0.097,114.8,4,5,6,1,0,16.25,13.72,3.89,1.943,6.14,-,1.127,110.87,69.64,105.11,90.89,705241000,703506000,0.177,87.135,2025-08-07,2025-07-25
BA,BA,Common Stock,The Boeing Company,"The Boeing Company (NYSE: BA) is a leading American multinational aerospace corporation, recognized for its comprehensive portfolio that includes the design, manufacture, and sale of commercial airplanes, defense systems, rotorcraft, and space technologies. With a strong emphasis on innovation, Boeing also offers advanced leasing and product support services to a diverse range of global customers. The company plays a crucial role in shaping the future of aviation and defense, and is focused on sustainable practices and cutting-edge technology advancements to maintain its competitive edge in the aerospace sector.",12927,NYSE,USD,USA,INDUSTRIALS,AEROSPACE & DEFENSE,"929 LONG BRIDGE DRIVE, ARLINGTON, VA, UNITED STATES, 22202-4208",https://www.boeing.com,December,2025-06-30,162997354000,-7007000064.0,,6.53,-4.369,,,-16.56,105.06,-0.142,-0.0098,-0.0373,0.0,75326996000,-115000000,-16.56,-0.68,0.349,252.95,2,17,6,0,0,-,69.93,2.164,-,2.586,111.56,1.47,242.69,128.88,223.9,196.89,756158000,724301000,0.073,74.498,2020-03-06,2020-02-13
BKNG,BKNG,Common Stock,Booking Holdings Inc,"Booking Holdings Inc. is a leading American travel technology company headquartered in Norwalk, Connecticut, specializing in an extensive portfolio of online travel fare aggregators and metasearch engines. The company's flagship platform, Booking.com, alongside other prominent brands such as Priceline.com, Agoda.com, and Kayak.com, positions it at the forefront of the global travel marketplace. With a strong focus on innovation and customer experience, Booking Holdings leverages data-driven insights to enhance its offerings, catering to a diverse range of travelers and fostering growth in a competitive landscape. The company remains committed to transforming travel through technology while maintaining a robust financial performance.",1075531,NASDAQ,USD,USA,CONSUMER CYCLICAL,TRAVEL SERVICES,"800 CONNECTICUT AVENUE, NORWALK, CT, UNITED STATES, 06854",https://www.bookingholdings.com,December,2025-06-30,170276667000,8948000000.0,36.63,1.155,-205.32,36.7,0.0071,143.43,759.6,0.192,0.337,0.176,2.257,25024999000,21714999000,143.43,-0.382,0.16,6108.46,4,21,14,0,0,36.63,21.37,6.8,34.95,7.08,20.65,1.351,5829.37,4082.14,5485.59,5171.59,32409900,32309700,0.169,96.241,2025-09-30,2025-09-05
BSX,BSX,Common Stock,Boston Scientific Corp,"Boston Scientific Corporation (BSX) is a leading global medical device manufacturer specializing in a diverse range of interventional medical specialties. The company designs and develops innovative solutions that improve patient outcomes in areas such as interventional cardiology, neuromodulation, and oncology, among others. With a strong commitment to advancing medical technology, Boston Scientific continues to expand its portfolio through strategic investments and partnerships, ultimately enhancing the quality of care delivered to patients worldwide. Leveraging its robust research and development capabilities, the company is well-positioned to address the evolving needs of healthcare providers and patients alike.",885725,NYSE,USD,USA,HEALTHCARE,MEDICAL DEVICES,"300 BOSTON SCIENTIFIC WAY, MARLBOROUGH, MA, UNITED STATES, 01752-1234",https://www.bostonscientific.com,December,2025-06-30,141373915000,4705000000.0,56.52,1.474,15.14,,,1.68,12.53,0.136,0.186,0.0539,0.116,18493999000,12583999000,1.68,1.409,0.228,124.89,7,25,2,0,0,56.52,28.49,7.64,6.36,8.33,33.16,0.614,109.5,80.64,101.79,101.31,1481752000,1477455000,0.191,93.4,,
